X,Y,P_Puntaje_2019,P_Puntaje_2020,P_Puntaje_2021,P_Puntaje_2022,EVALUADOS,P_Lectura,P_Matemati,P_Sociales,P_Ciencias,P_Ingles,Sector,CALENDARIO,GENERO,COD_LOCA,upz,CLASE_TIPO,Categoria,DENSITY
-74.1808477702718,4.6010945092562,280.3846154,214.2307692,236.1538462,278.8461538,3,52,42,44,49,53,1,1,5,7,85,5,5,309.569740428
-74.1865850000727,4.61094488215707,295.7692308,309.2307692,289.6153846,309.6153846,23,61,58,56,55,63,1,1,5,7,85,4,1,309.569740428
-74.0950514696245,4.72727385726778,261.1538462,270.7692308,287.3076923,277.3076923,50,60,59,55,55,60,1,1,5,11,28,4,2,425.30735871
-74.1026243797591,4.74160704912871,283.4615385,278.0769231,290,291.1538462,52,61,59,55,56,61,1,1,5,11,28,4,2,425.30735871
-74.1144179200515,4.53839743691868,282.6923077,293.4615385,288.4615385,297.6923077,31,59,60,55,57,57,1,1,5,5,56,4,2,125.347688223
-74.1085385597046,4.74689474872465,293.8461538,299.6153846,286.1538462,298.8461538,149,60,58,55,56,57,1,1,5,11,71,5,1,306.418065453
-74.0840463195716,4.75043282369397,338.8461538,334.2307692,340.3846154,338.8461538,27,68,70,66,66,75,1,1,5,11,27,4,1,206.323735184
-74.1260821801981,4.57358320828089,389.2307692,386.1538462,386.1538462,381.5384615,18,74,82,74,77,83,1,1,5,6,42,4,1,219.024920058
-74.154603599739,4.5412107926571,231.9230769,223.4615385,225.7692308,229.6153846,46,47,46,43,45,44,2,1,5,19,67,1,4,277.409159592
-74.1366739201674,4.64405424773873,288.8461538,293.8461538,286.9230769,299.6153846,47,60,58,55,55,62,1,1,5,8,46,4,2,249.0557781
-74.097082939571,4.57764146071927,265,261.1538462,250.7692308,255.3846154,4,51,48,50,49,58,1,1,5,18,36,4,3,235.877289564
-74.1689912697561,4.63318000606642,259.6153846,248.4615385,246.5384615,256.5384615,73,52,48,48,49,50,1,1,5,8,82,4,3,548.796445738
-74.1783736303163,4.64462964195627,270,263.8461538,255.7692308,267.6923077,16,54,53,48,50,50,1,1,5,8,82,4,3,548.796445738
-74.1410175898748,4.64197179515986,302.3076923,276.9230769,281.1538462,289.6153846,38,58,57,53,55,62,1,1,5,8,46,4,2,249.0557781
-74.1083554201677,4.5038770590542,286.9230769,278.8461538,276.9230769,291.5384615,43,59,55,53,54,57,1,1,5,5,58,4,2,176.042047774
-74.0850761401284,4.53775594528511,251.5384615,272.3076923,261.9230769,265.3846154,11,54,53,52,50,54,1,1,5,4,51,4,3,201.2087013
-74.0639745003054,4.69878053289921,321.9230769,263.4615385,289.6153846,293.4615385,10,58,55,56,56,77,1,3,5,11,20,4,1,128.652843587
-74.0472587599913,4.7416383879313,296.9230769,286.5384615,299.6153846,298.4615385,69,62,60,58,58,65,1,1,5,1,12,4,1,178.963176316
-74.1467144799295,4.55248392908986,255.3846154,257.6923077,265.7692308,266.1538462,49,58,52,51,52,52,1,1,5,19,67,4,3,277.409159592
-74.0919590201573,4.58900303921234,239.3006993,246.1336032,251.3395225,253.5714286,29,54,50,48,49,50,1,1,5,15,38,4,3,217.137387873
-74.1016019002347,4.68342412685458,270.7692308,287.6923077,275,283.0769231,10,58,55,54,53,55,1,1,5,10,30,4,3,268.675374031
-74.1178135895547,4.67016936405667,335.7692308,355.7692308,339.6153846,355.3846154,14,66,71,67,65,76,1,1,5,9,114,4,1,150.660579059
-74.1040544698436,4.74248079922762,272.3076923,274.2307692,269.6153846,273.4615385,31,57,55,51,52,56,1,1,5,11,28,4,2,425.30735871
-74.1691525200445,4.60783962397592,248.4615385,283.4615385,268.4615385,274.2307692,7,57,52,52,52,59,1,1,5,8,48,4,3,342.204666539
-74.0752522001139,4.66804871587414,320.3846154,315.3846154,332.6923077,340,11,69,65,64,65,76,1,1,5,12,22,4,1,293.179189433
-74.1024520200055,4.742301370772,227.3076923,249.2307692,232.6923077,253.0769231,10,52,47,43,43,50,1,1,5,11,28,4,3,425.30735871
-74.1277077598581,4.57799588143223,268.0769231,274.2307692,276.9230769,264.6153846,40,59,53,53,54,63,1,1,5,18,42,4,2,219.024920058
-74.1074955896086,4.49674493672354,215.7692308,237.3076923,234.6153846,261.5384615,15,51,49,42,45,49,1,1,5,5,59,4,4,249.869014788
-74.0247743200953,4.74370948876666,265,270.7692308,276.5384615,283.8461538,115,59,56,53,53,56,1,1,5,1,11,4,2,264.024478433
-74.0891836202897,4.54800214575619,255.3846154,238.0769231,253.8461538,252.6923077,8,55,49,47,51,54,1,1,5,4,50,4,3,265.121012922
-74.0928874200202,4.54762179841944,252.3076923,265.3846154,260.3846154,262.3076923,106,55,52,50,51,53,1,1,5,4,50,4,3,265.121012922
-74.1192200099298,4.51747863342207,261.5384615,268.8461538,250.7692308,266.9230769,18,53,51,47,48,55,1,1,5,5,57,4,2,257.824482571
-74.1256306599868,4.70683693060677,260,266.9230769,257.3076923,279.2307692,76,55,51,49,49,57,1,1,5,10,73,4,2,268.783871617
-74.1762170196609,4.61130491395133,287.3076923,263.0769231,275.7692308,286.9230769,58,59,55,53,53,57,1,1,5,8,48,4,2,342.204666539
-74.1426089500107,4.71509238366509,265.7692308,272.3076923,262.6923077,271.1538462,52,55,54,48,52,56,1,1,5,10,74,4,2,222.634971795
-74.1025352902391,4.74705177275967,298.4615385,283.8461538,273.0769231,301.1538462,12,57,56,50,53,62,1,1,5,11,28,4,2,425.30735871
-74.0437703798592,4.79340522500124,363.4615385,360,344.2307692,350.3846154,47,67,71,67,65,85,1,3,5,11,2,4,1,1.36889875031
-74.0882096300278,4.67167972439773,307.3076923,305.7692308,317.6923077,300.7692308,26,65,65,63,61,64,2,1,5,12,22,3,1,293.179189433
-74.1549201498755,4.60003272710192,304.2307692,294.6153846,310,313.4615385,39,62,63,61,60,68,1,1,5,7,49,4,1,181.044373149
-74.1642875804357,4.63459684473673,251.5384615,240,258.4615385,266.1538462,22,56,51,48,52,51,1,1,5,8,82,4,3,548.796445738
-74.1886866500024,4.62962749976748,259.2307692,236.5384615,264.6153846,255.7692308,25,56,53,50,52,55,1,1,5,7,84,4,4,415.818720334
-74.0260645101507,4.72848807870115,268.8461538,266.5384615,280.7692308,278.8461538,25,59,56,54,54,61,1,1,5,1,11,4,2,264.024478433
-74.0580731698617,4.76238149539243,306.5384615,316.9230769,321.9230769,341.9230769,15,66,63,64,62,72,1,1,5,11,17,4,1,109.005077287
-74.1171145996523,4.61509139938078,299.2307692,289.6153846,281.1538462,279.6153846,29,59,56,54,54,62,1,1,5,16,43,4,2,233.05811403
-74.1138474997275,4.72068017464766,316.1538462,308.4615385,310,313.0769231,230,64,62,61,59,68,1,1,5,10,72,4,1,181.829807579
-74.1005582195713,4.73544176784544,278.4615385,263.4615385,271.1538462,286.1538462,13,58,55,50,52,60,1,1,5,11,28,4,2,425.30735871
-74.171925879838,4.62428552000705,274.6153846,266.9230769,268.8461538,272.3076923,58,56,54,52,52,57,1,1,5,8,81,4,2,394.125463137
-74.1537852102607,4.67890440293192,256.1538462,273.4615385,270,270.7692308,34,58,53,53,51,57,1,1,5,9,75,4,3,276.94015566
-74.1981859298901,4.60756544971445,248.8461538,251.5384615,250,235,31,54,48,48,49,53,1,1,5,7,85,4,3,309.569740428
-74.0613544299303,4.65760278301473,298.8328912,290.3846154,298.8461538,310.3846154,21,61,61,56,58,69,1,1,5,2,97,4,1,62.2349627659
-74.1243633302587,4.70596615359859,288.8461538,278.0769231,284.6153846,285,35,59,58,55,55,59,1,1,5,10,73,4,2,268.783871617
-74.1418696500066,4.58879252676947,326.1538462,316.5384615,310,327.3076923,95,63,63,59,60,71,1,1,5,6,42,4,1,219.024920058
-74.0462907004069,4.79802005661993,315.3846154,303.4615385,323.4615385,308.0769231,7,66,64,67,59,73,1,1,5,11,2,4,1,1.36889875031
-74.1056747701047,4.70095694702441,270.7692308,272.3076923,284.2307692,258.4615385,9,63,56,56,53,55,1,1,5,10,30,4,2,268.675374031
-74.0593979199028,4.76856763123194,375,356.9230769,370.7692308,360.3846154,42,73,75,74,72,82,1,1,5,11,17,4,1,109.005077287
-74.064988760245,4.6944492153779,314.6153846,283.0769231,308.4615385,273.8461538,7,65,58,61,61,67,1,1,5,11,20,4,2,128.652843587
-74.1486997998266,4.53925877356562,208.4615385,243.0769231,261.1538462,220,13,56,52,52,49,52,1,1,5,19,68,4,4,225.853650032
-74.1164221899094,4.665520463816,328.4615385,334.2307692,344.2307692,340.7692308,35,68,71,66,67,79,1,1,5,9,114,4,1,150.660579059
-74.1728190495722,4.58780945759832,234.2307692,253.8461538,244.2307692,276.5384615,10,54,49,45,47,50,1,1,5,19,69,4,3,293.036581025
-74.0606775601435,4.66895565971335,327.6923077,334.6153846,341.1538462,337.6923077,27,70,69,66,65,77,1,1,5,12,97,4,1,62.2349627659
-74.1082809597121,4.55139069264602,279.2307692,285.3846154,270.3846154,291.1538462,8,57,53,54,52,55,1,1,5,18,55,4,2,374.543896683
-74.0975654696258,4.7448084760202,278.0769231,277.6923077,280.7692308,284.6153846,21,60,57,53,53,61,1,1,5,11,28,4,2,425.30735871
-74.1224692899743,4.71504123390649,288.0769231,299.2307692,316.5384615,293.4615385,25,64,64,61,63,67,1,1,5,10,73,4,1,268.783871617
-74.0984684399798,4.74302828110583,268.4615385,284.2307692,289.2307692,284.2307692,19,60,57,58,56,59,1,1,5,11,28,4,2,425.30735871
-74.0981817803861,4.75758074714597,262.6923077,261.9230769,284.2307692,278.8461538,48,60,56,56,54,61,1,1,5,11,27,4,2,206.323735184
-74.0621059901414,4.68019765713465,298.4615385,280.7692308,276.1538462,283.4615385,16,57,55,54,52,64,1,1,5,12,21,4,2,169.658573145
-74.1725549502686,4.64002162037372,269.6153846,278.4615385,278.0769231,283.8461538,50,58,58,51,55,57,1,1,5,8,82,4,2,548.796445738
-74.1927057997201,4.62413457675277,265,258.8461538,283.4615385,281.1538462,19,62,57,52,56,56,1,1,5,7,84,4,2,415.818720334
-74.2002317603047,4.62192037184884,256.1538462,226.9230769,271.9230769,255.3846154,6,56,56,51,53,59,1,1,5,7,84,4,2,415.818720334
-74.0991386900812,4.74747886183984,286.9230769,289.6153846,284.2307692,290,42,59,56,55,56,61,1,1,5,11,28,5,2,425.30735871
-74.1134465995825,4.5046826956273,285,263.0769231,305.3846154,295,15,62,64,59,60,59,1,1,5,5,58,4,2,176.042047774
-74.1755378097627,4.64063453837664,268.4615385,262.6923077,271.1538462,275.7692308,12,57,56,52,52,54,1,1,5,8,82,4,3,548.796445738
-74.1042726903891,4.60118055735342,304.2307692,300.3846154,300,310,57,62,60,58,58,66,1,1,5,16,40,4,1,237.134316238
-74.1524978498984,4.57604175586755,265.3846154,267.3076923,257.3076923,266.5384615,18,55,53,49,48,54,1,1,5,19,65,4,3,198.364685823
-74.1053805601711,4.74623043370936,285,284.6153846,296.9230769,285.7692308,57,62,59,59,56,64,1,1,5,11,28,4,2,425.30735871
-74.1169630601521,4.53960817335165,261.5384615,259.2307692,246.9230769,252.3076923,11,53,50,46,48,51,1,1,5,5,56,4,4,125.347688223
-74.1002476602995,4.57922657515101,298.4615385,282.6923077,294.2307692,288.0769231,38,61,60,55,57,66,1,1,5,18,36,4,2,235.877289564
-74.1636246201627,4.6355362246066,225.1923077,242.3076923,229.2307692,235.3846154,12,48,45,42,47,50,1,1,5,8,82,4,5,548.796445738
-74.179498899567,4.60295541859136,216.6701317,229.6153846,232.1374527,236.1692308,61,50,46,44,45,47,1,1,5,7,85,4,4,309.569740428
-74.1082828901916,4.54842133192031,238.8461538,255.7692308,245.7692308,247.3076923,59,53,49,47,47,51,1,1,5,18,55,4,3,374.543896683
-74.1304303100408,4.70507825669803,296.1538462,280.7692308,291.1538462,293.4615385,75,60,61,55,56,61,1,1,5,10,74,4,1,222.634971795
-74.1185583701803,4.74646223774213,262.6923077,248.0769231,256.5384615,267.3076923,23,56,51,47,51,52,1,1,5,11,71,4,3,306.418065453
-74.149190149716,4.6246516059296,235.3846154,250.7692308,243.0769231,226.9230769,37,53,47,47,47,50,1,1,5,8,47,4,4,285.522465006
-74.1732944802414,4.60624127802738,270.7692308,277.3076923,285.3846154,287.3076923,35,60,57,55,55,61,1,1,5,8,48,4,2,342.204666539
-74.0737947401593,4.59328918512234,292.3076923,314.6153846,283.8461538,300.3846154,24,61,53,57,54,63,1,1,5,17,94,4,1,116.952210302
-74.1578799496163,4.59105241594585,306.9230769,301.1538462,318.4615385,305.7692308,55,65,66,61,60,72,1,1,5,19,65,4,1,198.364685823
-74.0689513897617,4.62443990600715,247.3971377,221.9230769,232.3076923,251.5384615,11,49,45,45,46,49,1,5,5,3,91,4,0,40.214988777
-74.1144944196827,4.55523640360687,276.1538462,290.7692308,295,293.4615385,9,63,60,58,54,62,1,1,5,18,54,4,2,265.825454295
-74.0586879903169,4.74823273380463,246.5384615,270,245.7692308,285.3846154,8,55,49,44,47,54,1,1,5,11,18,4,3,175.654664276
-74.0597278800898,4.76895944930092,322.3076923,320.3846154,317.3076923,325.3846154,15,64,64,63,61,69,1,1,5,11,17,4,1,109.005077287
-74.120687760086,4.5590675676406,244.2307692,243.8461538,253.4615385,245.7692308,23,54,52,47,49,53,1,1,5,18,54,4,4,265.825454295
-74.0954312899031,4.75670865891038,273.0769231,275.3846154,279.6153846,284.6153846,99,59,56,54,54,58,1,1,5,11,27,4,2,206.323735184
-74.1204210799226,4.6248771503143,307.3076923,292.3076923,310.3846154,310,31,63,62,60,61,69,1,1,5,16,43,4,1,233.05811403
-74.1146251703707,4.74183230423821,290.7692308,277.3076923,288.4615385,287.6923077,38,61,58,57,55,57,1,1,5,11,71,4,2,306.418065453
-74.0912128696008,4.75167703843717,293.8461538,296.1538462,300.3846154,302.3076923,78,63,59,57,58,70,1,1,5,11,27,4,2,206.323735184
-74.1256638698046,4.58486155468109,290.7692308,286.5384615,280.7692308,293.4615385,20,57,59,53,54,61,1,1,5,18,39,4,2,226.849943649
-74.0858175197324,4.75486337704407,270.3846154,268.4615385,281.9230769,278.0769231,21,58,55,56,56,58,1,1,5,11,27,4,2,206.323735184
-74.0598402602301,4.75754206289077,318.4615385,333.0769231,319.2307692,323.8461538,15,66,64,62,60,74,1,1,5,11,17,4,1,109.005077287
-74.113392459917,4.65558288213239,344.2307692,329.2307692,341.9230769,334.6153846,223,69,69,67,65,79,1,1,5,9,110,4,1,182.125705134
-74.0990866902027,4.73456061497852,296.5384615,286.1538462,290.3846154,311.5384615,17,61,59,57,54,62,1,1,5,11,28,4,1,425.30735871
-74.0881995203876,4.75355770904209,355,346.1538462,362.6923077,361.9230769,23,71,75,69,72,82,1,1,5,11,27,4,1,206.323735184
-74.1627343897161,4.63651292427478,287.3076923,273.0769231,294.6153846,286.9230769,19,62,59,58,56,61,1,1,5,8,82,4,2,548.796445738
-74.0630097501145,4.65700023538519,271.5384615,272.3076923,275.3846154,273.4615385,17,59,54,53,54,56,1,1,5,12,98,4,2,198.262433299
-74.148538919644,4.56444629527137,236.1538462,244.2307692,243.8461538,265,61,53,48,46,48,49,1,1,5,19,66,4,4,426.716438139
-74.1398806595933,4.71148323535412,256.9230769,265.7692308,256.9230769,265.3846154,20,54,51,50,50,53,1,1,5,10,74,4,3,222.634971795
-74.1238486998055,4.5749033053686,226.1538462,230,220.7692308,221.1538462,96,48,44,41,44,43,1,1,5,18,39,4,5,226.849943649
-74.1140722303638,4.71066514965355,275,269.2307692,264.6153846,268.8461538,33,56,53,49,52,58,1,1,5,10,73,4,2,268.783871617
-74.1132572302291,4.69424260298725,280,276.9230769,290.7692308,295.3846154,20,59,58,58,56,63,1,1,5,10,30,4,2,268.675374031
-74.0576326099952,4.75266316969757,307.3076923,306.5384615,281.5384615,295,25,58,57,53,55,63,1,1,5,11,18,4,1,175.654664276
-74.1003540001679,4.73832309086732,281.1538462,277.6923077,281.1538462,295,40,59,57,53,54,62,1,1,5,11,28,4,2,425.30735871
-74.1163854200682,4.58032428402172,292.3076923,279.2307692,263.8461538,289.6153846,21,56,53,50,51,56,1,1,5,18,39,4,2,226.849943649
-74.1118547498648,4.75037079234664,285,291.9230769,283.8461538,281.9230769,17,60,59,54,54,57,1,1,5,11,71,4,2,306.418065453
-74.1772608602244,4.6274248276126,216.86104220000001,217.3076923,230,228.0769231,34,50,47,42,45,46,1,1,5,7,84,4,5,415.818720334
-74.1308231199584,4.71012476058995,253.0769231,258.8461538,250.7692308,244.6153846,27,53,48,48,50,55,1,1,5,10,74,4,2,222.634971795
-74.1090923899419,4.5093044507664,286.5384615,299.6153846,306.1538462,290.7692308,24,64,60,62,59,61,1,1,5,5,57,4,1,257.824482571
-74.1981261703641,4.62229528220203,252.6923077,237.6923077,248.8461538,251.5384615,87,53,50,48,48,50,1,1,5,7,84,4,4,415.818720334
-74.1118177401734,4.55675263203751,215.3846154,240.3846154,228.0769231,249.6153846,37,49,47,41,46,44,1,1,5,18,54,4,4,265.825454295
-74.0430906498365,4.79764413277267,316.5384615,311.5384615,318.0769231,308.8461538,11,64,62,61,63,77,1,1,5,11,2,4,1,1.36889875031
-74.1040049600951,4.50346623921475,264.6153846,277.6923077,258.4615385,300.3846154,10,56,51,47,51,57,1,1,5,5,58,4,2,176.042047774
-74.135980209664,4.7047641170539,266.9230769,285.7692308,284.2307692,253.0769231,20,58,59,54,56,58,1,1,5,10,74,4,2,222.634971795
-74.1255379601377,4.71800169691316,303.4615385,322.3076923,295.7692308,312.6923077,20,62,61,57,56,61,1,1,5,10,73,4,1,268.783871617
-74.1135528603992,4.74886426888658,271.9230769,271.1538462,270.7692308,280.7692308,57,57,53,53,53,56,1,1,5,11,71,5,3,306.418065453
-74.1059397596388,4.50927966415875,266.5384615,273.8461538,270.3846154,271.1538462,37,56,53,53,53,58,1,1,5,5,57,4,2,257.824482571
-74.2029424796751,4.61094681444735,257.6923077,251.9230769,259.2307692,267.6923077,58,56,52,50,49,53,1,1,5,7,85,4,3,309.569740428
-74.1871150096836,4.62885026634703,286.1538462,281.9230769,292.3076923,293.8461538,29,62,59,56,57,58,1,1,5,7,84,4,2,415.818720334
-74.2060168703102,4.61319457488345,303.4615385,298.4615385,304.2307692,304.6153846,26,62,63,60,59,59,1,1,5,7,85,4,2,309.569740428
-74.1907796401727,4.62828768568297,273.8461538,246.5384615,272.3076923,270.7692308,19,57,53,55,53,54,1,1,5,7,84,4,3,415.818720334
-74.1135728497109,4.74197390711791,287.6923077,257.3076923,259.2307692,272.6923077,12,58,50,48,50,56,1,1,5,11,71,4,2,306.418065453
-74.1749537000122,4.57684775780061,263.0769231,272.3076923,300.3846154,273.8461538,10,64,61,59,58,55,1,1,5,19,69,4,2,293.036581025
-74.1327334197494,4.62737111512835,301.1538462,290.3846154,300.7692308,314.6153846,41,61,62,58,59,62,1,1,5,8,44,5,1,222.023079759
-74.0299769804369,4.7622478068173,288.0769231,288.0769231,276.9230769,290,33,59,53,54,52,66,1,1,5,1,9,4,2,270.694567329
-74.0297021696218,4.76293114220027,320.3846154,306.1538462,328.8461538,306.1538462,25,68,64,64,63,78,1,1,5,1,9,4,1,270.694567329
-74.1782833199858,4.62249812642979,268.4615385,273.4615385,283.0769231,281.1538462,43,60,57,54,55,58,1,1,5,8,47,4,2,285.522465006
-74.149945809838,4.64391396893613,270.7692308,290,263.0769231,250.7692308,7,52,54,52,51,57,1,1,5,8,46,4,3,249.0557781
-74.1182013599235,4.66614505183639,312.6923077,291.5384615,300.7692308,301.5384615,18,63,59,59,57,68,1,1,5,9,114,4,1,150.660579059
-74.0740200403275,4.70031143125428,310,280.7692308,264.6153846,283.4615385,5,54,53,50,52,61,1,1,5,11,25,4,1,64.3594473694
-74.1230097595684,4.71072681301677,283.4615385,266.1538462,271.1538462,275.3846154,45,57,55,50,53,60,1,1,5,10,73,4,2,268.783871617
-74.043976919611,4.8010570197231,341.5384615,333.0769231,339.2307692,344.2307692,46,69,71,63,64,81,1,3,5,11,2,4,1,1.36889875031
-74.0757725097164,4.75155506184206,340.7692308,310.3846154,321.9230769,335.3846154,7,64,66,61,62,78,1,3,5,11,27,4,1,206.323735184
-74.1104269900101,4.67483476390298,286.5384615,276.1538462,275.7692308,286.1538462,35,59,52,54,53,63,1,1,5,10,31,4,2,211.322992578
-74.0683490496007,4.73731520880277,268.4615385,271.5384615,253.0769231,282.3076923,18,55,49,47,48,61,1,1,5,11,23,4,2,86.8547095276
-74.1004505403148,4.73539579323215,241.5384615,264.2307692,247.6923077,252.6923077,6,57,49,47,44,53,1,1,5,11,28,4,3,425.30735871
-74.0956987399227,4.756643587061,283.8461538,273.4615385,290,279.2307692,46,60,58,55,56,67,1,1,5,11,27,4,2,206.323735184
-74.1077662996144,4.58575237793873,302.3076923,307.6923077,305,318.4615385,67,62,60,59,59,73,1,1,5,18,39,4,1,226.849943649
-74.1670461395865,4.69694820482849,261.1538462,250.7692308,258.4615385,272.3076923,14,57,51,50,50,48,1,1,5,9,76,4,3,89.2690850317
-74.043680639959,4.79283880468516,330.3846154,315,295.3846154,316.5384615,14,57,63,50,58,84,1,3,5,11,2,4,1,1.36889875031
-74.108283449842,4.59972113462274,283.8461538,265.3846154,276.1538462,260.7692308,34,58,55,53,53,61,1,1,5,16,40,4,2,237.134316238
-74.1412418803366,4.63936134830148,267.6923077,278.8461538,286.9230769,272.6923077,23,59,57,56,56,62,1,1,5,8,46,4,2,249.0557781
-74.1810236604044,4.6252463098045,305.7692308,293.4615385,303.8461538,303.0769231,150,63,61,60,58,64,1,1,5,7,84,4,1,415.818720334
-74.1183496502173,4.58621400644707,263.0769231,288.4615385,245,228.8461538,7,52,51,46,46,52,1,1,5,18,39,4,4,226.849943649
-74.0601563001235,4.65533718960991,267.3504274,255.7692308,246.1538462,246.9230769,25,52,48,48,48,52,1,1,5,2,97,4,3,62.2349627659
-74.1369621302533,4.59430497735545,239.6860283,242.6923077,240.3846154,240.3846154,21,51,49,46,46,49,1,1,5,6,42,4,4,219.024920058
-74.1779541799607,4.62845750009884,279.6153846,283.4615385,271.9230769,274.2307692,24,57,55,52,53,56,1,1,5,7,84,4,2,415.818720334
-74.1941355295803,4.61283329943336,224.6153846,220,221.1538462,220,30,47,46,41,43,44,1,1,5,7,85,4,5,309.569740428
-74.1753092603882,4.61419628444171,234.8717949,239.2307692,211.9230769,231.9230769,10,44,43,39,44,41,1,1,5,8,48,4,0,342.204666539
-74.1017680301718,4.58429074861199,217.4158654,226.5384615,245.3846154,247.3076923,10,51,49,49,47,50,1,1,5,15,38,4,5,217.137387873
-74.145934719805,4.67390341117777,253.3281005,255,223.4615385,246.1538462,9,47,43,43,45,47,1,1,5,9,75,4,3,276.94015566
-74.0995715199447,4.70147004125518,224.4433198,240.3846154,223.4615385,238.0769231,28,48,44,42,45,44,1,1,5,10,30,4,5,268.675374031
-74.1049316100399,4.70519714736238,230.5456172,241.5384615,233.4615385,248.4615385,20,49,47,43,47,49,1,1,5,10,29,4,0,395.72206025
-74.132430189832,4.70823983936727,266.9230769,280,252.6923077,264.6153846,17,53,51,48,50,51,1,1,5,10,74,4,2,222.634971795
-74.0948773599528,4.68506340618293,257.3076923,268.4615385,244.2307692,272.6923077,15,53,48,43,49,56,1,1,5,10,26,4,3,234.204297324
-74.0774620799674,4.71543921139165,370.3846154,350.7692308,362.3076923,357.3076923,49,71,77,69,68,87,1,3,5,11,24,4,1,86.0076716846
-74.0450163296835,4.80152443628267,310.7692308,308.4615385,307.6923077,309.2307692,93,62,63,59,59,71,1,1,5,11,2,4,1,1.36889875031
-74.0874321695904,4.73963809106649,237.6923077,236.9230769,234.6153846,241.9230769,164,51,46,44,46,49,1,1,5,11,27,4,5,206.323735184
-74.0435020503889,4.79924067799455,352.3076923,349.2307692,355.7692308,350.3846154,20,69,74,68,68,88,1,3,5,11,2,4,1,1.36889875031
-74.0753515798355,4.75343080993449,372.3076923,368.3173077,353.4615385,364.2307692,7,72,71,68,69,79,1,3,5,11,27,4,1,206.323735184
-74.0713101501021,4.6445870619622,288.0769231,277.3076923,286.9230769,289.6153846,20,58,56,58,54,68,1,1,5,13,100,4,0,144.564855749
-74.0669878602985,4.64893199972686,221.4230769,225.3846154,205,224.6153846,15,44,40,38,41,44,1,1,5,13,100,4,5,144.564855749
-74.0930797196782,4.58834312711133,307.3076923,301.9230769,295.3846154,297.6923077,102,62,59,57,57,63,1,1,5,15,38,4,1,217.137387873
-74.1206390902622,4.59934727343231,263.8461538,268.4615385,270.3846154,269.6153846,73,58,54,52,51,58,1,1,5,16,41,4,2,225.660695821
-74.095690230182,4.57641988265472,210.9471366,211.9230769,216.9230769,214.2307692,100,47,42,41,43,45,1,1,5,18,36,4,5,235.877289564
-74.1527229497423,4.61982395126648,251.0839161,267.3076923,222.6923077,234.6153846,8,47,48,36,46,48,1,1,5,8,47,4,3,285.522465006
-74.1186663099483,4.66578449378588,297.3076923,313.4615385,307.3076923,305.3846154,69,62,62,60,59,70,1,1,5,9,114,4,1,150.660579059
-74.1537443602714,4.62341200010222,241.2745649,247.3076923,242.6923077,241.5384615,51,52,48,46,47,52,1,1,5,8,47,4,4,285.522465006
-74.1511781699488,4.61997566100293,236.5384615,231.1538462,218.4615385,216.9230769,10,47,47,38,43,43,1,1,5,8,47,4,4,285.522465006
-74.0887560698252,4.68067931405106,238.6556777,222.3076923,217.3076923,235.3846154,27,47,43,41,42,46,1,1,5,10,26,4,5,234.204297324
-74.0949115103066,4.74051045065861,227.4745475,240.3846154,244.2307692,225.3846154,33,51,50,47,47,50,1,1,5,11,28,4,5,425.30735871
-74.070817160064,4.62309301298176,245.9340659,256.5384615,240,254.2307692,18,52,45,48,46,51,1,1,5,13,101,4,4,115.892692369
-74.1032133404122,4.58229559041173,233.2191781,233.4615385,232.3076923,239.6153846,31,50,48,43,45,46,1,1,5,15,38,4,5,217.137387873
-74.1798330503948,4.62623253539431,270.7692308,256.9230769,259.2307692,278.0769231,40,54,53,50,50,53,1,1,5,7,84,4,2,415.818720334
-74.0910968000796,4.72841761473966,273.0769231,278.4615385,261.9230769,273.4615385,44,56,53,50,51,51,1,1,5,11,28,4,2,425.30735871
-74.0594713499907,4.7580418390936,321.5384615,311.1538462,299.6153846,294.2307692,11,63,62,54,57,71,1,3,5,11,17,4,1,109.005077287
-74.0279071200885,4.69421680127874,348.8461538,367.6007326,353.8461538,364.6153846,17,71,74,69,67,77,1,3,5,1,14,4,1,84.50310014
-74.114537560376,4.5120357707003,253.0769231,258.8461538,246.5384615,273.0769231,13,53,47,47,49,53,1,1,5,5,59,4,3,249.869014788
-74.0470503104212,4.79324053187221,335,324.6153846,331.9230769,314.6153846,25,67,67,63,63,83,1,3,5,11,2,4,1,1.36889875031
-74.1211121996847,4.67088486263043,290.3846154,292.6923077,290,289.2307692,66,59,58,56,56,67,1,1,5,9,114,4,2,150.660579059
-74.051274610197,4.70964710621821,314.6761134,307.3076923,310,290.7692308,30,63,64,58,60,71,1,2,5,1,15,4,2,86.4054949959
-74.1643120002383,4.57183288567312,325,306.1538462,304.6153846,316.1538462,58,63,63,59,59,60,1,1,5,19,70,5,1,183.622965031
-74.1700489497649,4.61416442776377,280.3846154,270.3846154,272.6923077,278.4615385,25,58,54,51,54,58,1,1,5,8,47,4,2,285.522465006
-74.0752319700537,4.73337693227444,319.6153846,316.1538462,313.0769231,319.6153846,66,64,64,59,59,76,1,1,5,11,23,4,1,86.8547095276
-74.0513638102098,4.64805599432855,270.3846154,266.1538462,257.6923077,271.9230769,24,54,49,48,53,58,1,1,5,2,90,4,2,130.403680685
-74.1596948402393,4.59091366412095,259.2307692,259.6153846,265,262.6923077,19,58,53,50,50,56,1,1,5,19,65,4,3,198.364685823
